query_type,duration
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004999
update_seq_scan_issue_by_id,0.004827
update_seq_scan_issue_by_id,0.014719
update_seq_scan_issue_by_id,0.002631
update_seq_scan_issue_by_id,0.002736
update_seq_scan_issue_by_id,0.004008
update_seq_scan_issue_by_id,0.005495
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002503
update_seq_scan_issue_by_id,0.003896
update_seq_scan_issue_by_id,0.004495
update_seq_scan_issue_by_id,0.003264
update_seq_scan_issue_by_id,0.003083
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003003
update_seq_scan_issue_by_id,0.003997
update_seq_scan_issue_by_id,0.0045
update_seq_scan_issue_by_id,0.004994
update_seq_scan_issue_by_id,0.00473
update_seq_scan_issue_by_id,0.003989
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.002997
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.003154
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.002284
update_seq_scan_issue_by_id,0.002641
update_seq_scan_issue_by_id,0.004634
update_seq_scan_issue_by_id,0.004497
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.004085
update_seq_scan_issue_by_id,0.003998
update_seq_scan_issue_by_id,0.002001
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.001999
update_seq_scan_issue_by_id,0.002889
update_seq_scan_issue_by_id,0.0045
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.005
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.004003
update_seq_scan_issue_by_id,0.005491
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003098
update_seq_scan_issue_by_id,0.003504
update_seq_scan_issue_by_id,0.004496
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002597
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.002502
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.004093
update_seq_scan_issue_by_id,0.003497
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002
update_seq_scan_issue_by_id,0.004502
update_seq_scan_issue_by_id,0.004583
update_seq_scan_issue_by_id,0.005501
update_seq_scan_issue_by_id,0.004999
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.002001
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.006499
update_seq_scan_issue_by_id,0.004999
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.005
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.00574
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.004516
update_seq_scan_issue_by_id,0.005499
update_seq_scan_issue_by_id,0.00395
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.005499
update_seq_scan_issue_by_id,0.005498
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003993
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003422
update_seq_scan_issue_by_id,0.009999
update_seq_scan_issue_by_id,0.002916
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003801
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.004066
update_seq_scan_issue_by_id,0.002933
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.004102
update_seq_scan_issue_by_id,0.002987
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.001998
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003998
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.004535
update_seq_scan_issue_by_id,0.003503
update_seq_scan_issue_by_id,0.003498
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.005004
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003006
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.003119
update_seq_scan_issue_by_id,0.003944
update_seq_scan_issue_by_id,0.003167
update_seq_scan_issue_by_id,0.002602
update_seq_scan_issue_by_id,0.002615
update_seq_scan_issue_by_id,0.00308
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002001
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.005501
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.003558
update_seq_scan_issue_by_id,0.002645
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.00366
update_seq_scan_issue_by_id,0.00392
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.004502
update_seq_scan_issue_by_id,0.002995
update_seq_scan_issue_by_id,0.005064
update_seq_scan_issue_by_id,0.003712
update_seq_scan_issue_by_id,0.004659
